sexo,idade,renda_ind,escolaridade,regAdm,Cluster
1,43,19298.94,7,16,1
2,31,1546.62,6,13,0
1,27,1252.13,6,13,4
2,22,2203.74,8,13,4
2,52,3394.08,5,33,2
1,56,2909.21,6,33,2
2,33,242.43,4,33,0
1,49,5818.41,6,29,4
2,45,0.0,7,29,0
1,73,0.0,2,2,3
2,25,3505.95,7,13,4
1,35,3806.46,7,13,4
2,38,0.0,7,26,0
1,30,15324.22,7,20,4
2,32,4788.82,7,20,4
2,78,0.0,5,30,3
1,75,1101.87,2,4,3
1,51,9577.64,3,1,2
1,34,4739.53,7,30,4
2,30,0.0,6,30,0
2,37,359.16,5,31,0
2,32,5746.58,7,22,4
2,31,1172.88,2,7,3
2,34,0.0,3,2,3
2,25,375.64,5,13,0
2,66,478.88,4,31,3
2,38,4159.8,7,10,4
1,40,6157.6,7,10,4
1,51,0.0,4,27,0
2,48,803.52,2,9,3
1,19,1406.17,4,9,0
1,38,3468.78,6,8,4
2,36,848.52,2,28,0
2,18,0.0,2,28,0
2,20,317.15,6,27,0
1,46,19821.61,7,27,1
1,32,0.0,5,7,0
2,21,0.0,6,8,0
1,24,1500.0,7,8,4
1,46,0.0,7,8,4
2,52,0.0,5,8,2
2,22,1100.0,7,8,0
2,33,7000.0,7,12,4
1,36,4000.0,7,12,4
2,32,2000.0,7,3,4
2,66,0.0,7,12,2
1,23,0.0,6,12,0
1,62,7583.24,7,1,1
2,63,0.0,7,1,2
1,22,1075.14,4,25,0
2,19,366.52,2,25,0
2,72,5555.03,3,1,3
1,73,6026.43,6,3,2
1,53,750.0,2,32,3
2,28,0.0,6,3,0
1,46,851.45,2,15,3
2,35,500.85,2,15,3
2,30,1100.0,4,6,0
1,30,0.0,5,9,0
2,63,13270.68,7,22,1
2,23,2036.45,6,20,0
2,56,2036.45,3,20,3
1,65,7757.89,7,20,1
1,35,2107.08,5,28,0
2,30,0.0,5,28,0
2,37,1100.0,5,12,0
1,23,1500.0,5,12,0
2,21,0.0,5,21,0
1,39,991.08,2,21,3
2,38,0.0,3,21,0
1,32,1172.88,3,7,0
2,24,1441.66,3,7,0
2,42,2873.29,6,1,2
2,22,3000.0,6,8,0
2,25,7800.0,7,8,4
1,26,3791.62,6,1,4
2,72,0.0,6,22,2
1,70,65066.64,7,16,1
2,68,24290.8,7,16,1
2,65,6225.46,7,1,2
1,53,6225.46,7,1,1
2,73,0.0,3,6,3
2,39,0.0,7,30,0
2,57,0.0,5,5,3
1,56,1104.85,1,5,3
1,45,3200.0,7,8,4
1,55,28437.17,7,1,1
2,35,4739.53,7,1,4
2,53,562.0,2,23,3
1,48,146.61,1,23,3
1,67,4848.68,7,33,2
2,51,2000.0,5,8,2
2,77,3000.0,2,8,3
2,39,1682.38,5,9,0
1,49,1260.66,4,14,2
2,27,0.0,7,14,0
2,47,1195.36,5,14,2
1,24,1075.14,6,14,4
2,67,3606.12,6,19,2
1,71,2203.74,1,19,3
1,64,1101.87,3,19,3
1,72,0.0,1,9,3
1,44,6303.28,7,10,4
1,25,146.61,8,3,4
2,22,146.61,1,3,0
2,56,146.61,8,3,2
1,58,0.0,4,3,2
1,70,9479.06,7,1,1
2,41,9479.06,7,1,4
2,21,0.0,6,2,0
2,45,1629.16,5,12,2
1,64,1100.0,1,3,3
1,46,8727.62,7,20,4
2,41,6594.2,7,20,4
2,20,0.0,5,15,0
2,46,1305.73,1,15,3
1,22,2008.81,8,15,4
1,45,1707.49,3,15,3
2,60,18389.06,7,16,1
2,37,34479.5,7,16,1
2,49,0.0,5,30,0
1,71,3447.95,4,1,2
2,68,1053.54,3,1,3
1,43,1053.54,1,1,3
2,62,1075.14,3,5,3
1,66,5668.9,7,5,1
1,19,0.0,6,5,0
2,51,0.0,7,15,2
2,24,0.0,7,15,0
2,62,300.51,4,32,3
1,43,300.51,2,32,3
2,36,741.26,3,32,0
2,56,0.0,5,5,3
2,29,1502.55,5,5,0
1,76,1104.85,2,17,3
1,39,0.0,7,17,4
1,20,0.0,4,9,0
2,44,1104.85,5,9,2
2,30,0.0,4,5,0
2,23,250.43,2,6,0
1,32,0.0,7,12,4
2,46,0.0,7,12,4
2,20,0.0,8,12,4
2,66,0.0,2,12,3
1,74,2804.76,2,12,3
2,27,0.0,2,4,0
2,34,0.0,5,4,0
1,62,0.0,2,4,3
1,25,0.0,1,4,0
2,33,3005.1,7,3,4
1,38,5008.5,7,3,4
2,47,1260.66,2,28,3
1,54,0.0,1,6,3
2,39,0.0,8,6,4
1,42,0.0,3,6,3
2,27,227.89,2,25,0
1,60,2107.08,2,7,3
1,36,0.0,2,25,0
2,41,0.0,5,32,0
1,32,0.0,4,32,0
2,34,0.0,5,7,0
1,32,3420.89,7,7,4
2,32,9891.31,7,12,4
1,34,2559.34,5,31,0
2,28,1895.81,5,31,0
2,42,0.0,8,25,4
2,21,0.0,5,25,0
1,18,0.0,4,25,0
2,70,0.0,2,25,3
2,30,0.0,3,25,0
1,34,0.0,3,25,0
1,39,1454.6,2,14,3
2,30,0.0,7,9,0
2,53,2604.42,2,6,3
1,50,0.0,8,12,4
1,65,1100.0,4,12,3
2,24,0.0,5,12,0
2,22,500.0,3,12,0
1,18,0.0,4,12,0
2,41,2008.81,7,12,4
1,42,0.0,2,12,3
1,50,146.61,2,25,3
2,25,4398.29,7,10,4
1,31,1500.0,5,4,0
2,37,0.0,4,31,0
1,45,0.0,3,31,0
2,72,3225.41,2,10,3
1,26,977.4,5,21,0
2,50,1466.1,5,21,2
2,24,9577.64,6,22,4
1,25,9577.64,6,22,4
1,50,0.0,6,1,2
2,72,6417.02,7,1,2
1,46,0.0,5,14,2
2,45,1066.71,5,14,0
2,19,758.32,6,30,0
1,23,2369.76,7,30,4
1,46,3412.46,7,30,4
1,63,0.0,7,10,2
1,19,0.0,5,10,0
1,71,0.0,4,19,3
1,41,4006.8,7,13,4
2,37,4265.57,7,24,4
1,41,5687.43,7,24,4
1,26,0.0,3,26,0
1,49,0.0,2,26,3
2,47,0.0,8,26,4
2,45,0.0,8,9,4
1,54,4955.4,7,6,2
2,51,1189.3,4,6,3
2,59,2378.59,5,21,2
2,46,0.0,4,15,3
1,28,1908.37,2,15,0
1,49,2008.81,8,15,4
2,47,1400.0,1,8,3
2,38,1066.71,2,14,3
2,35,2576.81,7,3,4
1,32,1532.42,5,26,0
2,26,1580.31,5,26,0
1,36,1230.0,2,3,3
2,50,5022.02,7,3,2
1,44,0.0,1,25,3
1,64,1212.17,7,3,2
2,39,0.0,8,3,4
1,35,2477.7,6,3,4
1,49,0.0,4,20,2
2,31,0.0,4,20,0
2,52,0.0,5,27,0
1,60,13408.69,7,27,1
2,20,0.0,4,27,0
1,38,19394.72,7,20,1
1,35,5818.41,5,20,4
1,43,0.0,5,7,2
2,45,0.0,5,7,2
1,67,11636.83,7,22,1
1,28,0.0,8,9,4
2,37,375.0,7,6,4
1,29,1100.0,2,6,0
1,59,0.0,5,14,2
1,22,2500.0,5,30,0
2,29,1075.14,4,25,0
1,33,1075.14,4,25,0
1,39,11493.17,7,1,1
1,70,1101.87,2,2,3
1,32,0.0,5,2,0
2,66,1101.87,2,2,3
1,21,1189.3,8,6,4
2,36,1189.3,2,6,3
2,23,1602.72,7,32,0
1,31,2932.19,7,11,4
2,55,4886.98,6,11,2
1,26,0.0,7,11,4
1,54,1723.97,5,31,2
1,21,1436.65,7,31,4
2,47,1532.42,5,31,0
1,31,2424.34,6,21,4
2,56,2424.34,5,21,2
1,68,0.0,7,21,2
1,50,0.0,1,21,3
2,48,0.0,1,21,3
1,26,0.0,5,31,0
1,46,4509.27,4,3,2
2,68,5042.63,4,3,3
1,42,3909.59,7,26,4
2,30,0.0,5,26,0
1,25,977.4,6,26,0
1,46,14546.04,7,33,1
2,39,0.0,8,33,0
1,31,1173.38,5,28,0
1,28,1066.71,5,28,0
2,27,1260.66,7,16,0
1,61,22497.87,7,16,1
1,35,0.0,7,16,4
2,65,24243.4,7,16,1
2,34,363.65,2,25,0
1,38,1001.7,5,32,0
2,43,751.28,5,32,0
1,59,1090.19,8,6,2
1,38,0.0,5,15,0
1,62,0.0,1,15,3
2,59,0.0,4,15,3
1,40,1104.85,4,15,0
1,67,1245.09,8,24,2
2,73,0.0,2,6,3
2,21,247.77,5,6,0
2,52,1090.19,3,6,3
1,23,0.0,2,6,0
1,45,1915.53,5,29,0
2,38,0.0,5,20,0
2,59,251.1,2,15,3
1,55,150.66,2,15,3
1,33,10667.09,7,1,4
1,29,0.0,4,2,0
1,43,0.0,3,12,3
1,50,10182.23,7,22,1
1,52,8727.62,7,22,4
2,48,1104.85,7,17,4
1,22,903.96,5,17,0
2,20,0.0,6,13,0
2,53,0.0,7,13,2
1,64,17062.3,7,1,1
2,36,13270.68,7,1,1
2,62,12322.77,7,1,1
2,58,0.0,5,27,3
1,46,6303.28,5,21,2
2,43,145.46,5,21,0
1,21,1745.52,6,21,0
1,54,1172.88,2,21,3
1,63,2681.74,7,30,2
2,59,1053.54,5,30,3
2,54,5721.44,3,1,3
2,74,3964.32,7,27,2
1,53,1075.14,1,25,3
2,54,293.22,1,25,3
2,73,1053.54,2,1,3
1,70,2011.3,2,1,3
1,22,0.0,4,17,0
1,47,1104.85,7,17,4
2,47,0.0,7,17,0
1,28,2394.41,5,20,0
2,57,0.0,5,20,3
2,40,12412.62,7,20,4
2,25,3981.2,7,24,4
1,32,4739.53,7,24,4
1,52,7772.83,7,30,4
1,23,2000.0,6,8,4
2,30,1100.0,8,13,4
2,51,0.0,2,13,3
1,40,0.0,8,28,4
2,52,0.0,3,28,3
1,25,0.0,5,7,0
2,48,242.43,6,7,2
1,49,9503.41,7,20,4
1,52,6303.28,7,20,4
1,53,1803.06,2,6,3
2,43,1452.47,5,6,2
2,51,4739.53,7,24,4
1,53,6635.34,7,24,4
2,21,1723.97,6,1,0
1,52,23944.09,7,1,1
2,52,4788.82,5,1,2
2,30,1137.49,7,30,0
1,30,4739.53,5,30,0
2,42,1745.52,7,26,0
2,25,872.76,6,26,0
2,39,2424.34,7,22,4
1,29,2909.21,7,22,4
1,49,7183.23,7,30,4
2,75,1066.71,2,26,3
2,41,3878.94,7,22,4
2,69,8524.1,5,30,2
1,48,10751.36,7,27,4
2,74,0.0,5,27,3
1,28,2101.4,3,14,0
2,22,0.0,5,14,0
1,28,4000.0,5,8,4
2,58,3800.0,5,8,2
1,63,3600.0,2,8,3
1,19,1388.76,5,30,0
2,21,574.66,6,30,0
1,47,18676.39,7,16,1
2,41,7662.11,7,16,4
1,39,7109.29,7,1,4
2,60,6982.1,7,22,2
1,73,15709.72,7,22,1
1,35,0.0,6,10,4
2,39,0.0,6,9,0
1,65,1466.1,2,9,3
2,50,0.0,4,4,3
1,20,0.0,4,4,0
1,52,1104.85,8,4,4
1,39,9697.36,7,33,4
2,35,11636.83,7,33,4
2,55,977.4,4,3,3
2,32,0.0,6,3,0
1,65,6635.34,7,30,2
1,39,11442.88,7,20,4
1,41,8796.57,5,11,2
2,37,0.0,7,11,0
2,26,1454.6,5,21,0
2,69,11636.83,2,21,3
2,30,1172.88,6,21,0
1,42,0.0,8,6,4
2,18,0.0,4,6,0
2,41,0.0,6,6,0
1,70,19394.72,7,22,1
2,61,5818.41,7,22,2
2,52,6353.08,7,10,2
1,26,0.0,5,31,0
1,31,0.0,5,31,0
2,36,7662.11,7,1,4
1,54,2812.23,5,14,2
2,40,1930.36,2,14,3
2,34,0.0,7,8,0
2,38,0.0,7,8,4
2,52,4886.98,8,27,4
1,58,9773.97,7,27,1
1,50,1506.61,6,15,2
2,72,2052.53,7,1,2
1,70,0.0,5,5,2
1,53,0.0,5,4,2
2,51,0.0,3,4,3
2,70,1466.1,4,3,3
2,47,0.0,6,3,2
2,29,0.0,6,3,0
2,27,700.0,5,8,0
1,28,4200.0,6,8,4
1,43,3000.0,4,13,2
2,30,0.0,4,13,0
1,30,2704.59,6,17,4
2,26,0.0,5,17,0
1,23,879.66,2,11,0
2,28,0.0,6,11,0
1,57,0.0,5,20,2
2,57,0.0,5,20,3
1,43,1648.55,5,14,2
2,41,0.0,4,14,0
2,27,1710.44,7,3,4
2,49,0.0,6,3,2
2,36,371.66,2,4,3
2,33,1221.75,3,7,0
2,19,0.0,3,7,0
2,42,2394.41,7,20,4
1,46,4597.27,7,20,4
1,53,14660.95,5,27,1
2,31,8619.87,7,1,4
2,32,4848.68,7,18,4
2,30,0.0,3,33,0
1,43,1163.68,5,33,0
2,23,1954.79,5,16,0
1,29,9212.49,7,12,4
2,26,0.0,7,12,0
1,57,0.0,5,11,2
2,26,0.0,8,9,4
1,75,0.0,8,9,2
1,56,0.0,4,25,3
2,20,146.61,5,25,0
2,45,0.0,4,25,0
2,42,2248.01,5,14,0
1,29,1759.31,5,26,0
1,42,4691.5,7,27,4
2,37,2638.97,5,27,0
2,26,0.0,5,5,0
1,26,2932.19,7,5,4
2,61,26541.36,7,1,1
1,58,3878.94,5,33,2
2,56,0.0,3,33,3
1,69,7273.02,5,20,2
2,65,3200.13,3,20,3
2,59,2203.74,4,19,3
2,50,3606.12,7,19,2
2,74,2003.4,2,19,3
1,41,3006.18,5,3,2
1,28,1357.63,6,26,0
2,27,363.65,5,26,0
1,67,0.0,7,1,2
2,58,2327.37,5,25,2
2,48,1172.88,3,23,3
1,29,5022.02,5,3,4
1,55,0.0,6,3,2
2,43,0.0,5,30,0
1,55,18958.11,7,1,1
2,54,7583.24,7,1,2
2,24,0.0,6,26,0
2,55,2824.58,4,27,3
1,44,1982.16,2,27,3
1,27,1357.63,7,3,4
2,23,0.0,7,3,0
1,76,0.0,7,20,2
2,46,1137.49,4,30,0
2,79,2817.18,5,30,3
1,54,4440.94,7,30,4
1,47,0.0,5,11,2
2,43,0.0,5,11,0
1,72,1066.71,3,28,3
1,48,1723.97,4,30,0
2,43,718.32,4,30,0
1,30,1454.6,2,25,0
1,49,21801.83,7,16,1
2,47,12322.77,7,16,1
1,38,0.0,7,19,4
2,34,0.0,7,19,0
1,59,0.0,3,5,3
1,25,0.0,6,5,4
2,26,733.05,6,5,0
2,46,0.0,4,5,3
2,21,733.05,6,5,0
1,38,2003.4,7,17,4
2,39,601.02,7,17,0
2,21,0.0,7,9,0
2,51,5818.41,7,9,2
2,21,967.62,6,6,0
1,51,1954.79,8,6,4
1,33,0.0,7,12,4
2,32,0.0,7,12,0
1,74,4886.98,5,27,2
2,56,5864.38,5,27,2
2,57,684.18,1,5,3
1,57,0.0,1,5,3
1,30,1075.14,2,5,0
1,34,1075.14,2,5,3
2,38,0.0,7,24,0
2,75,1104.85,1,3,3
1,25,0.0,7,9,4
2,62,247.77,5,3,3
2,23,891.97,6,3,0
1,58,0.0,2,3,3
2,28,2100.0,7,3,4
2,32,2100.0,7,3,4
1,41,4848.68,5,21,4
2,34,2424.34,5,21,0
1,45,0.0,5,21,0
2,43,0.0,5,21,0
2,18,586.44,5,21,0
1,77,1232.28,2,18,3
2,60,1042.7,2,18,3
1,60,14366.46,3,30,2
2,53,0.0,2,30,3
1,20,0.0,5,8,0
2,30,1675.0,6,8,0
1,54,1551.58,3,28,3
2,37,581.84,2,28,0
1,74,14546.04,7,22,1
2,35,4788.82,7,1,4
1,41,2303.91,5,32,0
2,52,0.0,7,18,2
2,25,0.0,3,30,0
1,58,991.08,2,3,3
1,35,7662.11,6,20,4
1,64,14172.25,7,11,1
2,44,5082.46,7,11,4
2,26,1104.85,3,15,0
2,51,0.0,2,4,3
1,62,1502.55,3,4,3
2,28,1502.55,6,4,0
2,29,9697.36,7,1,4
2,43,3639.5,7,20,4
1,74,7949.44,7,20,1
2,41,3685.0,7,3,4
1,44,2133.42,5,3,2
1,67,0.0,7,3,2
2,30,3447.95,7,16,4
2,70,22603.22,7,16,1
2,39,11054.99,7,20,4
2,62,1585.73,2,6,3
2,41,5864.38,7,27,4
2,48,879.66,2,27,3
2,44,1417.23,5,27,0
2,66,928.53,2,27,3
2,40,1454.6,4,14,0
1,49,1842.5,2,14,3
2,24,0.0,7,17,0
2,51,2008.81,5,17,2
1,32,0.0,5,17,0
2,24,200.34,5,13,0
1,28,901.53,5,13,0
2,66,1090.19,1,6,3
1,56,1066.71,2,21,3
2,52,1260.66,2,21,3
2,42,0.0,4,18,0
2,64,0.0,7,18,2
1,48,17062.3,7,1,1
2,44,9479.06,7,1,2
2,63,6635.34,7,1,2
2,64,9479.06,5,1,2
1,73,1759.31,4,26,3
2,62,0.0,5,26,3
1,47,17062.3,7,1,1
1,44,1807.93,5,30,0
2,42,1406.17,3,30,0
2,27,1189.3,7,6,4
1,27,1189.3,7,6,4
1,46,5236.57,7,20,4
2,44,10473.15,7,20,4
1,23,0.0,7,13,4
2,31,1255.51,5,9,0
1,35,2189.6,8,9,4
1,46,2202.86,4,31,0
2,33,359.16,4,31,0
1,70,27775.15,7,16,1
1,23,0.0,6,16,0
1,50,2704.59,7,19,4
1,18,0.0,5,19,0
2,43,1903.23,6,19,0
1,30,2873.29,5,12,4
2,28,143.66,5,12,0
1,58,7951.83,7,20,1
2,28,3878.94,7,22,4
2,36,5267.7,7,22,4
2,23,0.0,6,20,0
2,73,0.0,5,24,3
2,43,15324.22,7,1,1
1,57,2008.81,5,4,2
1,53,4848.68,8,1,1
2,51,0.0,8,1,2
2,55,0.0,5,27,3
1,55,0.0,5,27,2
1,27,0.0,5,27,0
2,78,1053.54,8,30,2
1,32,2681.74,5,30,0
1,49,7757.89,7,1,1
1,28,0.0,7,24,4
2,53,0.0,7,24,2
2,36,1172.88,5,26,0
1,37,2443.49,5,26,0
1,53,3005.1,3,32,3
2,45,2003.4,5,32,0
2,24,0.0,6,10,0
2,46,3518.63,2,10,3
1,42,3420.89,3,10,2
2,46,945.49,5,7,2
1,60,2424.34,5,7,2
1,46,28437.17,7,1,1
2,60,12322.77,7,1,1
2,42,249.02,5,30,0
1,40,1532.42,3,30,0
1,43,8531.15,7,30,4
2,68,9005.1,7,16,2
1,75,21991.41,7,16,1
1,28,12322.77,7,16,4
2,66,0.0,5,18,3
1,65,0.0,7,20,2
2,45,0.0,8,20,4
1,35,0.0,8,20,4
1,39,0.0,5,30,0
1,24,0.0,6,30,0
2,78,0.0,5,9,3
1,29,3831.06,7,1,4
2,30,6704.35,7,1,4
1,24,1722.25,5,14,0
2,25,1722.25,7,14,4
2,65,11493.17,7,1,1
1,78,17239.75,7,1,1
1,45,17239.75,7,1,1
1,59,39268.31,7,16,1
2,51,18676.39,7,16,1
2,27,1502.55,5,4,0
1,28,1502.55,5,4,0
2,25,0.0,6,11,0
2,26,4886.98,7,11,4
1,29,2932.19,7,11,4
1,25,2443.49,4,26,0
1,28,3127.67,7,26,4
2,46,0.0,6,29,0
1,51,0.0,6,29,0
1,22,0.0,6,29,0
2,53,484.87,2,25,3
1,54,0.0,2,25,3
2,22,1066.71,4,25,0
2,56,1506.61,2,17,3
2,20,0.0,8,17,0
1,25,1506.61,4,17,0
2,24,0.0,4,17,0
1,25,1172.88,5,26,0
2,23,0.0,5,26,0
1,45,5363.48,1,27,3
2,44,1915.53,2,27,3
1,32,0.0,4,30,0
1,41,1500.0,4,32,0
2,35,150.0,4,32,0
2,37,0.0,6,13,0
2,55,0.0,2,13,3
2,76,2107.08,5,30,3
1,47,1982.16,7,10,4
2,30,0.0,4,32,0
1,33,1101.87,8,32,4
2,35,1163.68,5,14,0
2,45,0.0,5,18,0
1,68,0.0,8,12,2
1,44,3214.09,5,9,2
1,32,1149.32,4,30,0
2,50,0.0,6,5,2
1,35,0.0,7,5,4
2,29,0.0,6,5,0
2,31,0.0,8,30,0
1,27,1883.05,7,30,4
2,52,0.0,3,30,3
1,57,12884.04,7,5,1
2,54,0.0,5,5,2
2,34,0.0,6,19,0
1,33,1300.0,7,19,4
2,56,0.0,5,2,2
1,22,0.0,5,2,0
1,35,5746.58,5,1,4
2,33,7470.56,7,1,4
2,58,0.0,7,27,2
2,30,284.37,7,27,0
1,43,0.0,6,3,2
1,63,12706.16,7,27,1
2,40,7819.17,7,27,4
1,35,2909.21,7,11,4
2,40,4848.68,7,11,4
1,41,36020.41,7,1,1
2,21,1895.81,6,31,0
1,32,1042.7,2,31,0
2,42,1279.67,5,31,0
1,48,11636.83,7,33,4
1,24,0.0,7,16,4
1,51,1308.23,8,3,4
2,35,0.0,3,3,3
1,60,13576.3,7,22,1
2,57,0.0,3,18,3
2,46,0.0,6,30,0
1,47,0.0,5,30,0
1,22,1466.1,7,6,4
1,39,2932.19,5,6,2
2,42,1954.79,5,6,2
1,39,0.0,5,21,0
2,38,1075.14,2,21,3
2,29,1532.42,6,30,0
2,51,239.44,2,30,3
1,67,2298.63,2,30,3
2,31,0.0,6,1,0
2,63,23944.09,7,1,1
2,49,7757.89,7,22,4
2,50,400.0,5,6,2
1,55,6700.0,6,6,2
1,55,4821.61,7,27,4
2,53,7824.58,7,27,2
2,32,0.0,5,27,0
1,75,0.0,7,20,2
2,73,6545.72,7,20,2
1,41,2394.41,5,29,0
2,37,1340.87,5,29,0
1,26,2003.4,5,32,0
2,36,0.0,5,32,0
2,24,0.0,8,12,4
2,24,941.53,8,12,4
2,36,2321.32,5,21,0
2,36,1139.44,1,33,3
2,74,1502.55,3,4,3
1,53,12020.4,6,4,1
1,36,4848.68,7,20,4
2,38,3200.13,7,20,4
1,31,0.0,6,5,4
2,28,0.0,7,5,0
2,32,0.0,6,1,0
1,28,10667.09,7,1,4
2,60,5746.58,7,1,2
1,36,10182.23,7,20,4
1,32,7662.11,7,1,4
2,69,664.63,3,21,3
1,47,0.0,5,21,0
1,57,2203.74,1,13,3
2,61,1101.87,1,13,3
2,34,375.64,6,13,0
2,63,16281.98,5,1,1
1,69,19155.28,7,1,1
2,57,0.0,7,30,2
1,55,6704.35,7,30,4
1,41,1759.31,5,7,2
2,41,1466.1,5,7,2
2,43,945.49,1,33,3
1,35,1163.68,2,33,0
1,52,0.0,8,6,4
1,56,0.0,4,6,2
2,76,1090.19,5,6,3
2,21,0.0,5,26,0
1,26,2541.23,5,26,0
1,29,0.0,8,25,4
2,40,1075.14,1,25,3
1,26,2873.29,7,1,4
1,34,0.0,4,11,0
2,31,1066.71,6,11,0
2,60,7757.89,5,11,2
1,29,1066.71,7,11,4
2,30,0.0,6,33,0
1,24,0.0,6,33,0
2,57,5818.41,7,33,2
1,68,2973.24,5,3,2
1,27,1783.94,5,3,4
2,25,2369.76,7,1,4
1,30,11374.87,7,1,4
2,50,150.26,2,6,3
1,27,0.0,6,26,0
1,71,1954.79,2,26,3
1,51,7819.17,5,26,2
2,48,0.0,2,26,3
2,31,2938.51,5,30,0
2,53,2085.39,5,30,2
2,26,3151.79,3,30,0
1,57,2180.18,5,30,2
2,51,7662.11,7,1,2
1,38,0.0,3,27,0
2,36,247.77,5,27,0
1,37,2183.71,4,2,2
2,52,4794.14,7,2,2
1,35,4017.62,3,3,2
2,63,3013.21,7,3,2
1,40,0.0,5,29,0
1,22,1265.55,6,4,4
2,51,488.7,6,7,2
2,29,0.0,5,26,0
2,45,239.44,2,31,3
1,51,1436.65,2,31,3
2,21,0.0,4,31,0
1,37,242.43,5,14,0
2,23,195.48,2,23,0
2,48,1466.1,2,23,3
1,31,1759.31,3,23,0
1,50,2932.19,3,23,3
1,45,7583.24,7,1,1
2,20,190.84,4,9,0
2,35,0.0,6,9,0
2,41,0.0,7,17,0
1,55,0.0,6,17,2
1,23,145.46,5,1,0
2,45,1915.53,5,24,0
1,55,12450.93,7,24,1
1,50,7691.13,5,27,2
2,51,10619.42,7,27,4
1,39,7109.29,7,30,4
2,35,4360.37,7,30,4
1,32,1939.47,2,14,0
2,21,1939.47,5,14,0
2,53,1735.86,5,14,2
1,21,1735.86,7,14,4
2,30,0.0,7,9,0
1,53,7662.11,5,1,2
2,43,7662.11,5,1,2
1,29,3878.94,4,1,4
2,29,1939.47,6,1,0
2,40,4006.8,7,13,4
2,20,0.0,5,13,0
2,43,1075.14,3,14,3
1,29,0.0,3,14,0
2,20,1706.23,6,30,0
1,55,11659.24,5,30,2
2,70,0.0,2,4,3
1,76,0.0,3,4,3
1,25,2107.08,5,20,0
2,51,1357.63,2,25,3
1,43,969.74,2,25,3
2,72,10535.4,7,1,1
1,35,5450.0,7,3,4
2,31,4200.0,7,3,4
1,55,0.0,7,18,2
1,34,1066.71,2,28,0
2,30,498.44,2,28,0
1,68,1104.85,1,9,3
1,23,0.0,1,9,0
2,55,150.66,3,9,3
2,28,5050.44,7,30,4
1,37,4886.98,7,26,4
2,35,0.0,7,26,0
2,49,0.0,5,12,2
2,70,1090.19,8,12,2
1,70,0.0,5,22,2
2,34,1570.97,2,28,0
1,54,0.0,7,13,2
2,32,1648.55,5,7,0
1,25,1529.24,7,6,4
2,59,1486.62,2,6,3
2,31,0.0,7,6,0
1,57,0.0,2,6,3
1,35,6704.35,7,1,4
2,35,9386.08,7,1,4
1,28,2404.08,5,13,0
2,53,4400.0,5,15,2
1,29,4000.0,6,15,4
1,56,0.0,4,15,3
2,47,3831.06,5,20,2
2,23,2873.29,5,20,0
2,74,2369.76,4,30,3
1,73,2369.76,2,30,3
2,56,0.0,7,3,2
2,32,3264.31,5,15,0
1,26,9541.84,6,15,4
1,29,2715.26,6,10,4
2,56,8339.73,7,10,2
2,59,9200.0,7,8,2
1,68,5000.0,5,8,2
2,46,1212.17,7,3,2
1,48,14845.34,7,16,1
2,42,9098.76,7,16,4
1,34,6788.15,7,22,4
1,49,1212.17,2,3,3
2,42,1212.17,5,3,2
1,35,2133.42,7,16,4
1,66,24243.4,7,16,1
2,66,0.0,7,16,2
2,73,4017.62,5,3,2
2,38,0.0,5,23,0
1,48,4955.4,2,23,3
2,59,2424.34,5,11,2
2,59,1506.61,7,15,2
1,27,2511.01,7,15,4
1,40,0.0,4,20,0
2,35,1745.52,6,20,0
2,34,1357.63,5,14,0
1,41,0.0,3,14,3
2,40,1260.66,5,25,0
1,32,2504.25,5,17,0
2,34,1803.06,7,17,4
2,37,1139.74,5,8,0
1,37,2279.48,5,8,4
2,49,293.22,3,7,3
1,21,1466.1,5,7,0
1,35,11682.94,7,16,4
2,34,0.0,6,16,0
1,26,2150.27,2,14,0
2,39,4507.65,6,17,4
2,28,16281.98,7,1,1
2,26,0.0,6,15,0
1,40,1104.85,5,15,0
2,53,4006.8,7,13,2
2,24,3505.95,6,13,0
1,20,1001.7,6,13,0
1,59,1001.7,5,13,2
1,51,4739.53,7,24,4
2,49,6635.34,7,24,4
2,28,2345.75,7,14,4
1,58,0.0,5,14,2
2,54,0.0,5,14,3
2,27,0.0,6,14,0
2,25,0.0,5,4,0
1,21,0.0,7,24,0
1,44,9577.64,7,24,4
1,49,0.0,5,30,0
2,47,1939.47,5,3,2
1,23,0.0,6,3,4
1,58,21549.68,7,16,1
2,51,9098.76,7,16,2
1,35,2369.76,7,18,4
2,69,17062.3,7,1,1
1,67,1101.87,1,19,3
2,72,5571.16,7,27,2
2,38,1202.04,4,4,0
1,40,1602.72,3,4,2
2,39,18958.11,7,1,1
1,41,18958.11,7,1,1
2,55,17239.75,7,1,1
2,34,0.0,2,13,3
2,18,0.0,8,13,4
2,52,250.0,4,13,3
1,26,0.0,3,13,0
1,53,0.0,1,3,3
2,38,281.23,2,3,3
1,30,1270.62,3,17,0
2,27,0.0,3,17,0
1,45,23944.09,5,22,1
1,52,150.26,2,32,3
2,45,150.26,8,32,4
1,68,0.0,2,5,3
1,29,6321.24,7,1,4
2,63,16281.98,7,1,1
2,78,1075.14,2,14,3
2,45,1954.79,5,14,2
1,67,18436.95,7,1,1
1,60,5818.41,4,3,2
2,59,0.0,4,3,3
1,50,4848.68,6,3,2
2,37,1502.55,5,12,0
2,51,0.0,5,9,2
2,35,1004.4,5,3,0
1,19,0.0,2,3,0
2,38,1066.71,2,25,3
